0.5,0.35,0.0185,0.0202,0.0267,0.0407,0.0602,0.0198
0.5,0.35,0.0186987229263049,0.0203585901004142,0.0268305996846838,0.0408281291522708,0.0603308951922952,0.019992149642313
0.5,0.35,0.0192720503492361,0.020818224164858,0.0272102408759779,0.0412001193465204,0.0607086131441199,0.0205468977064844
0.5,0.35,0.0201857202348185,0.0215546978381335,0.0278206867797471,0.0417973746889045,0.0613107024178825,0.0214316928983626
0.5,0.35,0.0214054705490766,0.0225438067650426,0.0286437006018556,0.042601299285579,0.0621147115759917,0.0226139839237961
0.5,0.35,0.0228970392580353,0.0237613465903872,0.0296610455481679,0.0435932972426995,0.0630981891808559,0.0240612194886333
0.5,0.35,0.0246261643277195,0.0251831129589694,0.0308544848245485,0.0447547726664219,0.0642386837948837,0.0257408482987229
0.5,0.35,0.0265585837241537,0.0267849015155911,0.0322057816368619,0.0460671296629019,0.0655137439804837,0.0276203190599132
0.5,0.35,0.0286600354133627,0.0285425079050542,0.0336966991909724,0.0475117723382953,0.0669009183000643,0.0296670804780526
0.5,0.35,0.0308962573613715,0.0304317277721608,0.0353090006927446,0.0490701047987578,0.0683777553160341,0.0318485812589899
0.5,0.35,0.0332331051815727,0.0324284871876272,0.0370245814265337,0.0507236451278987,0.0699218690886048,0.034132390168119
0.5,0.35,0.0362413304512021,0.0351762960218421,0.0395004633192376,0.0530383311942068,0.071852150515041,0.0371026975378368
0.5,0.35,0.0403742065869977,0.0391766975654535,0.0432463395246628,0.0564600350927337,0.0744396467522064,0.0412211733384679
0.5,0.35,0.0454715364175908,0.0442482795092549,0.0480794277733164,0.0608387749585366,0.0776181368411074,0.0463227984118897
0.5,0.35,0.051373122771613,0.0502096295440404,0.0538169457957059,0.066024568926673,0.0813213998227505,0.0522425535999801
0.5,0.35,0.0579187684776954,0.0568793353606033,0.0602761113223381,0.0718674351321998,0.0854832147381419,0.0588154197446166
0.5,0.35,0.0649482763644703,0.0640759846497383,0.0672741420837211,0.078217391710175,0.0900373606282886,0.0658763776876775
0.5,0.35,0.0723014492605688,0.0716181651022389,0.0746282558103618,0.0849244567956558,0.0949176165341967,0.0732604082710405
0.5,0.35,0.0798180899946221,0.0793244644088986,0.0821556702327673,0.0918386485236991,0.100057761496872,0.0808024923365828
0.5,0.35,0.0873380013952626,0.087013470260512,0.0896736030814455,0.098809985029363,0.105391574557323,0.0883376107261831
0.5,0.35,0.0947012315373292,0.0945040460111896,0.096999560437219,0.105688763012781,0.110853102215652,0.0957009940983429
0.5,0.35,0.102107829151096,0.102020156287695,0.104373172219812,0.112726744634847,0.11674426259893,0.10309503474425
0.5,0.35,0.109818801244053,0.109855991140619,0.112101387551783,0.120216752908962,0.123339822777645,0.110785930158238
0.5,0.35,0.117817312943163,0.117993842345443,0.120163451570175,0.128129360272873,0.130589408920944,0.118757262533688
0.5,0.35,0.126086529375391,0.126416001677653,0.128538609412027,0.136435139164323,0.138442647197975,0.126992614063986
0.5,0.35,0.1346096156677,0.135104760912732,0.13720610621438,0.14510466202106,0.146849163777888,0.135475566942516
0.5,0.35,0.143369736947053,0.144042411826165,0.146145187114275,0.15410850128083,0.155758584829831,0.144189703362662
0.5,0.35,0.152350058340414,0.153211246193434,0.155335097248752,0.163417229381376,0.165120536522952,0.153118605517808
0.5,0.35,0.161533744974748,0.162593555790025,0.164755081754854,0.173001418760447,0.1748846450264,0.162245855601339
0.5,0.35,0.170903961977017,0.172171632391421,0.174384385769619,0.182831641855786,0.185000536509323,0.17155503580664
0.5,0.35,0.180443874474186,0.181927767773106,0.18420225443009,0.19287847110514,0.195417837140868,0.181029728327093
0.5,0.35,0.190136647593218,0.191844253710565,0.194187932873306,0.203112478946254,0.206086173090187,0.190653515356084
0.5,0.35,0.199965446461077,0.201903381979281,0.204320666236309,0.213504237816875,0.216955170526426,0.200409979086997
0.5,0.35,0.209913436204726,0.212087444354738,0.214579699656138,0.224024320154747,0.227974455618733,0.210282701713216
0.5,0.35,0.219963781951129,0.22237873261242,0.224944278269837,0.234643298397617,0.239093654536258,0.220255265428125
0.5,0.35,0.230099648827251,0.232759538527812,0.235393647214444,0.24533174498323,0.250262393448149,0.230311252425109
0.5,0.35,0.240304201960053,0.243212153876396,0.245907051627,0.256060232349331,0.261430298523553,0.240434244897552
0.5,0.35,0.250560606476502,0.253718870433658,0.256463736644547,0.266799332933668,0.272546995931621,0.250607825038838
0.5,0.35,0.26085202750356,0.264261979975081,0.267042947404125,0.277519619173984,0.2835621118415,0.260815575042351
0.5,0.35,0.271161630168189,0.274823774276149,0.277623929042774,0.288191663508026,0.294425272422337,0.271041077101476
0.5,0.35,0.281473095671939,0.2853870873561,0.288186490445288,0.298786656174396,0.305086919961333,0.281268415713154
0.5,0.35,0.291950090976286,0.296123910792977,0.298908011255584,0.309494892801131,0.315791585667569,0.291656852393516
0.5,0.35,0.302705429550216,0.307152965504668,0.309913755842012,0.320458844984783,0.326737291382715,0.302316130755702
0.5,0.35,0.313699374658949,0.318432722744815,0.321163113679147,0.331641279458613,0.337888390169649,0.313207510107848
0.5,0.35,0.324892189567703,0.329921653767063,0.332615474241562,0.343004962955879,0.349209235091247,0.324292249758091
0.5,0.35,0.336244137541696,0.341578229825053,0.34423022700383,0.35451266220984,0.360664179210383,0.335531609014564
0.5,0.35,0.347715481846149,0.353360922172431,0.355966761440526,0.366127143953757,0.372217575589934,0.346886847185405
0.5,0.35,0.359266485746278,0.365228202062838,0.367784467026221,0.377811174920888,0.383833777292777,0.35831922357875
