
These predictions were generated by MoorDyn (v2.0.02023-09-18) on 31-Jan-2025 at 19:54:57.

 
 
 
      Time        FAIRTEN1        FAIRTEN2        FAIRTEN3        ANCHTEN1        ANCHTEN2        ANCHTEN3
       (s)             (N)             (N)             (N)             (N)             (N)             (N)
    4.2250   1.0803834E+06   1.1756506E+06   1.0646575E+06   8.8479031E+05   9.7743650E+05   8.6704606E+05
    4.2300   1.0803069E+06   1.1758871E+06   1.0645060E+06   8.8464981E+05   9.7771462E+05   8.6691356E+05
    4.2350   1.0802311E+06   1.1761208E+06   1.0643576E+06   8.8451000E+05   9.7798962E+05   8.6678419E+05
    4.2400   1.0801562E+06   1.1763518E+06   1.0642121E+06   8.8437112E+05   9.7826138E+05   8.6665775E+05
    4.2450   1.0800820E+06   1.1765799E+06   1.0640700E+06   8.8423312E+05   9.7852988E+05   8.6653431E+05
    4.2500   1.0800086E+06   1.1768051E+06   1.0639310E+06   8.8409625E+05   9.7879512E+05   8.6641381E+05
    4.2550   1.0799359E+06   1.1770276E+06   1.0637955E+06   8.8396044E+05   9.7905700E+05   8.6629619E+05
    4.2600   1.0798638E+06   1.1772470E+06   1.0636634E+06   8.8382581E+05   9.7931556E+05   8.6618150E+05
    4.2650   1.0797922E+06   1.1774635E+06   1.0635348E+06   8.8369256E+05   9.7957069E+05   8.6606956E+05
    4.2700   1.0797214E+06   1.1776770E+06   1.0634098E+06   8.8356062E+05   9.7982238E+05   8.6596044E+05
    4.2750   1.0796510E+06   1.1778874E+06   1.0632885E+06   8.8343019E+05   9.8007056E+05   8.6585406E+05
    4.2800   1.0795812E+06   1.1780946E+06   1.0631709E+06   8.8330131E+05   9.8031525E+05   8.6575038E+05
    4.2850   1.0795120E+06   1.1782988E+06   1.0630571E+06   8.8317406E+05   9.8055644E+05   8.6564944E+05
    4.2900   1.0794431E+06   1.1784999E+06   1.0629472E+06   8.8304850E+05   9.8079394E+05   8.6555112E+05
    4.2950   1.0793748E+06   1.1786976E+06   1.0628414E+06   8.8292475E+05   9.8102788E+05   8.6545550E+05
    4.3000   1.0793069E+06   1.1788922E+06   1.0627394E+06   8.8280288E+05   9.8125812E+05   8.6536244E+05
    4.3050   1.0792392E+06   1.1790838E+06   1.0626415E+06   8.8268288E+05   9.8148469E+05   8.6527206E+05
    4.3100   1.0791721E+06   1.1792720E+06   1.0625478E+06   8.8256488E+05   9.8170750E+05   8.6518419E+05
    4.3150   1.0791052E+06   1.1794570E+06   1.0624580E+06   8.8244894E+05   9.8192656E+05   8.6509888E+05
    4.3200   1.0790386E+06   1.1796388E+06   1.0623725E+06   8.8233512E+05   9.8214181E+05   8.6501619E+05
    4.3250   1.0789724E+06   1.1798172E+06   1.0622911E+06   8.8222344E+05   9.8235331E+05   8.6493594E+05
    4.3300   1.0789062E+06   1.1799925E+06   1.0622140E+06   8.8211400E+05   9.8256094E+05   8.6485825E+05
    4.3350   1.0788404E+06   1.1801645E+06   1.0621411E+06   8.8200681E+05   9.8276469E+05   8.6478312E+05
    4.3400   1.0787748E+06   1.1803334E+06   1.0620725E+06   8.8190194E+05   9.8296456E+05   8.6471044E+05
    4.3450   1.0787092E+06   1.1804989E+06   1.0620081E+06   8.8179938E+05   9.8316056E+05   8.6464031E+05
    4.3500   1.0786440E+06   1.1806612E+06   1.0619480E+06   8.8169919E+05   9.8335269E+05   8.6457262E+05
    4.3550   1.0785789E+06   1.1808205E+06   1.0618922E+06   8.8160138E+05   9.8354081E+05   8.6450744E+05
    4.3600   1.0785138E+06   1.1809765E+06   1.0618408E+06   8.8150606E+05   9.8372506E+05   8.6444481E+05
    4.3650   1.0784488E+06   1.1811292E+06   1.0617935E+06   8.8141312E+05   9.8390538E+05   8.6438462E+05
    4.3700   1.0783839E+06   1.1812790E+06   1.0617506E+06   8.8132262E+05   9.8408169E+05   8.6432694E+05
    4.3750   1.0783191E+06   1.1814255E+06   1.0617119E+06   8.8123469E+05   9.8425412E+05   8.6427181E+05
    4.3800   1.0782544E+06   1.1815690E+06   1.0616775E+06   8.8114912E+05   9.8442256E+05   8.6421912E+05
    4.3850   1.0781898E+06   1.1817092E+06   1.0616474E+06   8.8106612E+05   9.8458706E+05   8.6416906E+05
    4.3900   1.0781252E+06   1.1818465E+06   1.0616214E+06   8.8098556E+05   9.8474762E+05   8.6412150E+05
    4.3950   1.0780608E+06   1.1819808E+06   1.0615996E+06   8.8090744E+05   9.8490431E+05   8.6407644E+05
    4.4000   1.0779962E+06   1.1821119E+06   1.0615820E+06   8.8083181E+05   9.8505700E+05   8.6403400E+05
    4.4050   1.0779319E+06   1.1822400E+06   1.0615685E+06   8.8075862E+05   9.8520581E+05   8.6399419E+05
    4.4100   1.0778676E+06   1.1823651E+06   1.0615592E+06   8.8068794E+05   9.8535069E+05   8.6395694E+05
    4.4150   1.0778035E+06   1.1824872E+06   1.0615540E+06   8.8061962E+05   9.8549162E+05   8.6392231E+05
    4.4200   1.0777395E+06   1.1826064E+06   1.0615528E+06   8.8055369E+05   9.8562875E+05   8.6389038E+05
    4.4250   1.0776758E+06   1.1827225E+06   1.0615555E+06   8.8049019E+05   9.8576194E+05   8.6386106E+05
    4.4300   1.0776121E+06   1.1828356E+06   1.0615622E+06   8.8042900E+05   9.8589125E+05   8.6383450E+05
    4.4350   1.0775486E+06   1.1829458E+06   1.0615729E+06   8.8037019E+05   9.8601675E+05   8.6381069E+05
    4.4400   1.0774855E+06   1.1830529E+06   1.0615874E+06   8.8031362E+05   9.8613838E+05   8.6378956E+05
    4.4450   1.0774228E+06   1.1831571E+06   1.0616058E+06   8.8025938E+05   9.8625619E+05   8.6377131E+05
    4.4500   1.0773602E+06   1.1832582E+06   1.0616279E+06   8.8020731E+05   9.8637019E+05   8.6375588E+05
    4.4550   1.0772982E+06   1.1833565E+06   1.0616538E+06   8.8015744E+05   9.8648038E+05   8.6374331E+05
    4.4600   1.0772366E+06   1.1834516E+06   1.0616832E+06   8.8010981E+05   9.8658675E+05   8.6373362E+05
    4.4650   1.0771755E+06   1.1835439E+06   1.0617164E+06   8.8006425E+05   9.8668931E+05   8.6372694E+05
    4.4700   1.0771150E+06   1.1836331E+06   1.0617530E+06   8.8002081E+05   9.8678812E+05   8.6372319E+05
    4.4750   1.0770551E+06   1.1837192E+06   1.0617932E+06   8.7997938E+05   9.8688312E+05   8.6372250E+05
    4.4800   1.0769960E+06   1.1838025E+06   1.0618369E+06   8.7994000E+05   9.8697438E+05   8.6372488E+05
    4.4850   1.0769375E+06   1.1838826E+06   1.0618838E+06   8.7990262E+05   9.8706188E+05   8.6373031E+05
    4.4900   1.0768800E+06   1.1839596E+06   1.0619340E+06   8.7986719E+05   9.8714562E+05   8.6373900E+05
    4.4950   1.0768232E+06   1.1840338E+06   1.0619875E+06   8.7983362E+05   9.8722556E+05   8.6375081E+05
    4.5000   1.0767676E+06   1.1841046E+06   1.0620442E+06   8.7980194E+05   9.8730175E+05   8.6376588E+05
    4.5050   1.0767130E+06   1.1841725E+06   1.0621040E+06   8.7977206E+05   9.8737425E+05   8.6378431E+05
    4.5100   1.0766594E+06   1.1842374E+06   1.0621668E+06   8.7974394E+05   9.8744294E+05   8.6380600E+05
    4.5150   1.0766071E+06   1.1842991E+06   1.0622325E+06   8.7971762E+05   9.8750788E+05   8.6383112E+05
    4.5200   1.0765560E+06   1.1843578E+06   1.0623011E+06   8.7969294E+05   9.8756912E+05   8.6385969E+05
    4.5250   1.0765061E+06   1.1844132E+06   1.0623725E+06   8.7967000E+05   9.8762656E+05   8.6389169E+05
    4.5300   1.0764578E+06   1.1844658E+06   1.0624466E+06   8.7964862E+05   9.8768025E+05   8.6392725E+05
    4.5350   1.0764109E+06   1.1845152E+06   1.0625235E+06   8.7962888E+05   9.8773025E+05   8.6396638E+05
    4.5400   1.0763654E+06   1.1845615E+06   1.0626029E+06   8.7961069E+05   9.8777644E+05   8.6400906E+05
    4.5450   1.0763215E+06   1.1846048E+06   1.0626848E+06   8.7959400E+05   9.8781888E+05   8.6405544E+05
    4.5500   1.0762794E+06   1.1846450E+06   1.0627690E+06   8.7957875E+05   9.8785762E+05   8.6410556E+05
    4.5550   1.0762388E+06   1.1846822E+06   1.0628556E+06   8.7956500E+05   9.8789256E+05   8.6415938E+05
    4.5600   1.0762000E+06   1.1847164E+06   1.0629445E+06   8.7955262E+05   9.8792381E+05   8.6421694E+05
    4.5650   1.0761629E+06   1.1847476E+06   1.0630356E+06   8.7954156E+05   9.8795125E+05   8.6427831E+05
    4.5700   1.0761278E+06   1.1847759E+06   1.0631288E+06   8.7953188E+05   9.8797506E+05   8.6434356E+05
    4.5750   1.0760944E+06   1.1848011E+06   1.0632241E+06   8.7952350E+05   9.8799506E+05   8.6441262E+05
    4.5800   1.0760629E+06   1.1848235E+06   1.0633212E+06   8.7951631E+05   9.8801138E+05   8.6448562E+05
    4.5850   1.0760334E+06   1.1848430E+06   1.0634204E+06   8.7951038E+05   9.8802400E+05   8.6456250E+05
    4.5900   1.0760058E+06   1.1848598E+06   1.0635214E+06   8.7950562E+05   9.8803288E+05   8.6464338E+05
    4.5950   1.0759802E+06   1.1848736E+06   1.0636240E+06   8.7950206E+05   9.8803812E+05   8.6472812E+05
    4.6000   1.0759566E+06   1.1848848E+06   1.0637284E+06   8.7949956E+05   9.8803969E+05   8.6481694E+05
    4.6050   1.0759350E+06   1.1848932E+06   1.0638344E+06   8.7949819E+05   9.8803762E+05   8.6490969E+05
    4.6100   1.0759155E+06   1.1848990E+06   1.0639420E+06   8.7949781E+05   9.8803194E+05   8.6500644E+05
    4.6150   1.0758980E+06   1.1849021E+06   1.0640510E+06   8.7949850E+05   9.8802262E+05   8.6510719E+05
    4.6200   1.0758826E+06   1.1849028E+06   1.0641615E+06   8.7950012E+05   9.8800975E+05   8.6521194E+05
    4.6250   1.0758692E+06   1.1849008E+06   1.0642734E+06   8.7950275E+05   9.8799338E+05   8.6532069E+05
    4.6300   1.0758579E+06   1.1848962E+06   1.0643866E+06   8.7950631E+05   9.8797344E+05   8.6543344E+05
    4.6350   1.0758486E+06   1.1848894E+06   1.0645011E+06   8.7951075E+05   9.8795000E+05   8.6555019E+05
    4.6400   1.0758415E+06   1.1848801E+06   1.0646169E+06   8.7951606E+05   9.8792312E+05   8.6567088E+05
    4.6450   1.0758364E+06   1.1848684E+06   1.0647338E+06   8.7952219E+05   9.8789281E+05   8.6579556E+05
    4.6500   1.0758332E+06   1.1848545E+06   1.0648518E+06   8.7952919E+05   9.8785906E+05   8.6592412E+05
    4.6550   1.0758322E+06   1.1848382E+06   1.0649710E+06   8.7953700E+05   9.8782200E+05   8.6605662E+05
    4.6600   1.0758332E+06   1.1848198E+06   1.0650911E+06   8.7954556E+05   9.8778169E+05   8.6619306E+05
    4.6650   1.0758362E+06   1.1847990E+06   1.0652125E+06   8.7955494E+05   9.8773800E+05   8.6633331E+05
    4.6700   1.0758412E+06   1.1847762E+06   1.0653348E+06   8.7956500E+05   9.8769112E+05   8.6647738E+05
    4.6750   1.0758482E+06   1.1847512E+06   1.0654580E+06   8.7957581E+05   9.8764106E+05   8.6662519E+05
    4.6800   1.0758572E+06   1.1847242E+06   1.0655822E+06   8.7958738E+05   9.8758781E+05   8.6677681E+05
    4.6850   1.0758682E+06   1.1846951E+06   1.0657074E+06   8.7959962E+05   9.8753150E+05   8.6693206E+05
    4.6900   1.0758812E+06   1.1846639E+06   1.0658335E+06   8.7961256E+05   9.8747206E+05   8.6709100E+05
    4.6950   1.0758961E+06   1.1846308E+06   1.0659605E+06   8.7962625E+05   9.8740962E+05   8.6725356E+05
    4.7000   1.0759129E+06   1.1845955E+06   1.0660884E+06   8.7964056E+05   9.8734412E+05   8.6741962E+05
    4.7050   1.0759316E+06   1.1845584E+06   1.0662172E+06   8.7965562E+05   9.8727562E+05   8.6758919E+05
    4.7100   1.0759521E+06   1.1845191E+06   1.0663470E+06   8.7967138E+05   9.8720406E+05   8.6776212E+05
    4.7150   1.0759746E+06   1.1844780E+06   1.0664776E+06   8.7968781E+05   9.8712950E+05   8.6793850E+05
    4.7200   1.0759990E+06   1.1844350E+06   1.0666091E+06   8.7970500E+05   9.8705181E+05   8.6811819E+05
    4.7250   1.0760251E+06   1.1843900E+06   1.0667416E+06   8.7972288E+05   9.8697106E+05   8.6830106E+05
    4.7300   1.0760531E+06   1.1843431E+06   1.0668750E+06   8.7974150E+05   9.8688712E+05   8.6848712E+05
    4.7350   1.0760828E+06   1.1842942E+06   1.0670094E+06   8.7976088E+05   9.8680006E+05   8.6867625E+05
    4.7400   1.0761142E+06   1.1842435E+06   1.0671446E+06   8.7978100E+05   9.8670981E+05   8.6886838E+05
    4.7450   1.0761475E+06   1.1841909E+06   1.0672808E+06   8.7980188E+05   9.8661638E+05   8.6906350E+05
    4.7500   1.0761825E+06   1.1841362E+06   1.0674180E+06   8.7982362E+05   9.8651975E+05   8.6926144E+05
    4.7550   1.0762191E+06   1.1840799E+06   1.0675561E+06   8.7984612E+05   9.8641994E+05   8.6946219E+05
    4.7600   1.0762574E+06   1.1840215E+06   1.0676954E+06   8.7986956E+05   9.8631694E+05   8.6966556E+05
    4.7650   1.0762972E+06   1.1839612E+06   1.0678355E+06   8.7989388E+05   9.8621081E+05   8.6987162E+05
    4.7700   1.0763386E+06   1.1838991E+06   1.0679769E+06   8.7991906E+05   9.8610156E+05   8.7008019E+05
    4.7750   1.0763816E+06   1.1838350E+06   1.0681191E+06   8.7994519E+05   9.8598925E+05   8.7029119E+05
    4.7800   1.0764261E+06   1.1837691E+06   1.0682626E+06   8.7997231E+05   9.8587388E+05   8.7050450E+05
    4.7850   1.0764721E+06   1.1837012E+06   1.0684072E+06   8.8000044E+05   9.8575556E+05   8.7072012E+05
    4.7900   1.0765195E+06   1.1836315E+06   1.0685529E+06   8.8002962E+05   9.8563431E+05   8.7093788E+05
    4.7950   1.0765682E+06   1.1835599E+06   1.0686999E+06   8.8005988E+05   9.8551025E+05   8.7115769E+05
    4.8000   1.0766182E+06   1.1834864E+06   1.0688479E+06   8.8009125E+05   9.8538331E+05   8.7137950E+05
    4.8050   1.0766696E+06   1.1834109E+06   1.0689971E+06   8.8012375E+05   9.8525362E+05   8.7160319E+05
    4.8100   1.0767222E+06   1.1833335E+06   1.0691476E+06   8.8015744E+05   9.8512125E+05   8.7182869E+05
    4.8150   1.0767760E+06   1.1832541E+06   1.0692994E+06   8.8019231E+05   9.8498625E+05   8.7205581E+05
    4.8200   1.0768309E+06   1.1831730E+06   1.0694525E+06   8.8022844E+05   9.8484869E+05   8.7228456E+05
    4.8250   1.0768868E+06   1.1830899E+06   1.0696068E+06   8.8026588E+05   9.8470862E+05   8.7251481E+05
    4.8300   1.0769438E+06   1.1830049E+06   1.0697624E+06   8.8030456E+05   9.8456606E+05   8.7274644E+05
    4.8350   1.0770016E+06   1.1829180E+06   1.0699192E+06   8.8034462E+05   9.8442119E+05   8.7297938E+05
    4.8400   1.0770604E+06   1.1828292E+06   1.0700775E+06   8.8038606E+05   9.8427394E+05   8.7321350E+05
    4.8450   1.0771200E+06   1.1827386E+06   1.0702371E+06   8.8042888E+05   9.8412444E+05   8.7344875E+05
    4.8500   1.0771804E+06   1.1826461E+06   1.0703980E+06   8.8047306E+05   9.8397275E+05   8.7368494E+05
    4.8550   1.0772415E+06   1.1825519E+06   1.0705602E+06   8.8051875E+05   9.8381894E+05   8.7392212E+05
    4.8600   1.0773032E+06   1.1824559E+06   1.0707239E+06   8.8056588E+05   9.8366306E+05   8.7416006E+05
    4.8650   1.0773656E+06   1.1823580E+06   1.0708888E+06   8.8061450E+05   9.8350512E+05   8.7439869E+05
    4.8700   1.0774285E+06   1.1822586E+06   1.0710551E+06   8.8066456E+05   9.8334531E+05   8.7463794E+05
    4.8750   1.0774919E+06   1.1821574E+06   1.0712228E+06   8.8071619E+05   9.8318356E+05   8.7487775E+05
    4.8800   1.0775558E+06   1.1820546E+06   1.0713919E+06   8.8076931E+05   9.8302006E+05   8.7511794E+05
    4.8850   1.0776199E+06   1.1819502E+06   1.0715622E+06   8.8082400E+05   9.8285475E+05   8.7535850E+05
    4.8900   1.0776844E+06   1.1818444E+06   1.0717339E+06   8.8088019E+05   9.8268781E+05   8.7559931E+05
    4.8950   1.0777491E+06   1.1817370E+06   1.0719070E+06   8.8093794E+05   9.8251925E+05   8.7584031E+05
    4.9000   1.0778140E+06   1.1816281E+06   1.0720814E+06   8.8099719E+05   9.8234912E+05   8.7608138E+05
    4.9050   1.0778791E+06   1.1815179E+06   1.0722571E+06   8.8105806E+05   9.8217756E+05   8.7632244E+05
    4.9100   1.0779444E+06   1.1814064E+06   1.0724341E+06   8.8112044E+05   9.8200456E+05   8.7656338E+05
    4.9150   1.0780098E+06   1.1812935E+06   1.0726124E+06   8.8118438E+05   9.8183025E+05   8.7680412E+05
    4.9200   1.0780751E+06   1.1811795E+06   1.0727920E+06   8.8124981E+05   9.8165469E+05   8.7704469E+05
    4.9250   1.0781405E+06   1.1810642E+06   1.0729728E+06   8.8131675E+05   9.8147788E+05   8.7728488E+05
    4.9300   1.0782059E+06   1.1809479E+06   1.0731549E+06   8.8138525E+05   9.8129994E+05   8.7752475E+05
    4.9350   1.0782711E+06   1.1808304E+06   1.0733381E+06   8.8145525E+05   9.8112100E+05   8.7776406E+05
    4.9400   1.0783364E+06   1.1807118E+06   1.0735226E+06   8.8152669E+05   9.8094100E+05   8.7800294E+05
    4.9450   1.0784015E+06   1.1805921E+06   1.0737084E+06   8.8159962E+05   9.8076006E+05   8.7824112E+05
    4.9500   1.0784665E+06   1.1804715E+06   1.0738951E+06   8.8167400E+05   9.8057831E+05   8.7847875E+05
    4.9550   1.0785314E+06   1.1803500E+06   1.0740831E+06   8.8174975E+05   9.8039569E+05   8.7871562E+05
    4.9600   1.0785961E+06   1.1802275E+06   1.0742721E+06   8.8182694E+05   9.8021238E+05   8.7895169E+05
    4.9650   1.0786608E+06   1.1801041E+06   1.0744622E+06   8.8190556E+05   9.8002831E+05   8.7918700E+05
    4.9700   1.0787251E+06   1.1799799E+06   1.0746534E+06   8.8198544E+05   9.7984369E+05   8.7942144E+05
    4.9750   1.0787895E+06   1.1798548E+06   1.0748456E+06   8.8206675E+05   9.7965844E+05   8.7965494E+05
    4.9800   1.0788536E+06   1.1797289E+06   1.0750388E+06   8.8214925E+05   9.7947275E+05   8.7988750E+05
    4.9850   1.0789176E+06   1.1796021E+06   1.0752328E+06   8.8223312E+05   9.7928650E+05   8.8011906E+05
    4.9900   1.0789814E+06   1.1794745E+06   1.0754278E+06   8.8231819E+05   9.7909994E+05   8.8034962E+05
    4.9950   1.0790451E+06   1.1793461E+06   1.0756236E+06   8.8240444E+05   9.7891300E+05   8.8057912E+05
    5.0000   1.0791088E+06   1.1792170E+06   1.0758202E+06   8.8249194E+05   9.7872569E+05   8.8080750E+05
    5.0050   1.0791722E+06   1.1790870E+06   1.0760176E+06   8.8258050E+05   9.7853819E+05   8.8103475E+05
    5.0100   1.0792356E+06   1.1789564E+06   1.0762158E+06   8.8267025E+05   9.7835044E+05   8.8126094E+05
    5.0150   1.0792990E+06   1.1788249E+06   1.0764146E+06   8.8276100E+05   9.7816250E+05   8.8148588E+05
    5.0200   1.0793622E+06   1.1786928E+06   1.0766140E+06   8.8285281E+05   9.7797444E+05   8.8170969E+05
    5.0250   1.0794255E+06   1.1785599E+06   1.0768140E+06   8.8294562E+05   9.7778631E+05   8.8193231E+05
    5.0300   1.0794889E+06   1.1784262E+06   1.0770145E+06   8.8303944E+05   9.7759806E+05   8.8215369E+05
    5.0350   1.0795521E+06   1.1782919E+06   1.0772154E+06   8.8313412E+05   9.7740981E+05   8.8237388E+05
    5.0400   1.0796155E+06   1.1781569E+06   1.0774166E+06   8.8322969E+05   9.7722162E+05   8.8259281E+05
    5.0450   1.0796790E+06   1.1780212E+06   1.0776182E+06   8.8332612E+05   9.7703344E+05   8.8281056E+05
    5.0500   1.0797425E+06   1.1778850E+06   1.0778200E+06   8.8342331E+05   9.7684538E+05   8.8302700E+05
    5.0550   1.0798062E+06   1.1777480E+06   1.0780220E+06   8.8352125E+05   9.7665738E+05   8.8324225E+05
    5.0600   1.0798701E+06   1.1776105E+06   1.0782241E+06   8.8361994E+05   9.7646956E+05   8.8345625E+05
    5.0650   1.0799341E+06   1.1774724E+06   1.0784262E+06   8.8371925E+05   9.7628188E+05   8.8366900E+05
    5.0700   1.0799985E+06   1.1773338E+06   1.0786282E+06   8.8381919E+05   9.7609444E+05   8.8388044E+05
    5.0750   1.0800630E+06   1.1771948E+06   1.0788301E+06   8.8391969E+05   9.7590725E+05   8.8409069E+05
    5.0800   1.0801278E+06   1.1770551E+06   1.0790318E+06   8.8402075E+05   9.7572031E+05   8.8429975E+05
    5.0850   1.0801928E+06   1.1769151E+06   1.0792331E+06   8.8412225E+05   9.7553369E+05   8.8450750E+05
    5.0900   1.0802582E+06   1.1767749E+06   1.0794340E+06   8.8422412E+05   9.7534731E+05   8.8471406E+05
    5.0950   1.0803239E+06   1.1766341E+06   1.0796344E+06   8.8432638E+05   9.7516138E+05   8.8491938E+05
    5.1000   1.0803900E+06   1.1764932E+06   1.0798342E+06   8.8442900E+05   9.7497581E+05   8.8512350E+05
    5.1050   1.0804565E+06   1.1763521E+06   1.0800335E+06   8.8453181E+05   9.7479069E+05   8.8532638E+05
    5.1100   1.0805234E+06   1.1762109E+06   1.0802319E+06   8.8463488E+05   9.7460594E+05   8.8552800E+05
    5.1150   1.0805906E+06   1.1760695E+06   1.0804294E+06   8.8473806E+05   9.7442175E+05   8.8572850E+05
    5.1200   1.0806582E+06   1.1759280E+06   1.0806260E+06   8.8484131E+05   9.7423806E+05   8.8592775E+05
    5.1250   1.0807264E+06   1.1757866E+06   1.0808216E+06   8.8494469E+05   9.7405494E+05   8.8612581E+05
    5.1300   1.0807950E+06   1.1756454E+06   1.0810161E+06   8.8504800E+05   9.7387238E+05   8.8632269E+05
    5.1350   1.0808641E+06   1.1755042E+06   1.0812094E+06   8.8515125E+05   9.7369044E+05   8.8651838E+05
    5.1400   1.0809336E+06   1.1753634E+06   1.0814014E+06   8.8525431E+05   9.7350919E+05   8.8671294E+05
    5.1450   1.0810038E+06   1.1752228E+06   1.0815920E+06   8.8535725E+05   9.7332856E+05   8.8690625E+05
    5.1500   1.0810742E+06   1.1750825E+06   1.0817811E+06   8.8546000E+05   9.7314875E+05   8.8709838E+05
    5.1550   1.0811452E+06   1.1749428E+06   1.0819686E+06   8.8556238E+05   9.7296969E+05   8.8728938E+05
    5.1600   1.0812169E+06   1.1748034E+06   1.0821546E+06   8.8566444E+05   9.7279144E+05   8.8747919E+05
    5.1650   1.0812889E+06   1.1746646E+06   1.0823389E+06   8.8576612E+05   9.7261406E+05   8.8766781E+05
    5.1700   1.0813615E+06   1.1745265E+06   1.0825214E+06   8.8586731E+05   9.7243756E+05   8.8785525E+05
    5.1750   1.0814346E+06   1.1743890E+06   1.0827021E+06   8.8596806E+05   9.7226200E+05   8.8804150E+05
    5.1800   1.0815082E+06   1.1742522E+06   1.0828809E+06   8.8606825E+05   9.7208738E+05   8.8822662E+05
    5.1850   1.0815824E+06   1.1741164E+06   1.0830576E+06   8.8616781E+05   9.7191381E+05   8.8841050E+05
    5.1900   1.0816571E+06   1.1739812E+06   1.0832324E+06   8.8626675E+05   9.7174131E+05   8.8859319E+05
    5.1950   1.0817322E+06   1.1738470E+06   1.0834050E+06   8.8636500E+05   9.7156994E+05   8.8877475E+05
    5.2000   1.0818080E+06   1.1737138E+06   1.0835755E+06   8.8646250E+05   9.7139962E+05   8.8895506E+05
    5.2050   1.0818844E+06   1.1735815E+06   1.0837438E+06   8.8655925E+05   9.7123050E+05   8.8913412E+05
    5.2100   1.0819611E+06   1.1734502E+06   1.0839098E+06   8.8665519E+05   9.7106262E+05   8.8931200E+05
    5.2150   1.0820384E+06   1.1733201E+06   1.0840735E+06   8.8675031E+05   9.7089600E+05   8.8948862E+05
    5.2200   1.0821162E+06   1.1731911E+06   1.0842349E+06   8.8684456E+05   9.7073069E+05   8.8966406E+05
    5.2250   1.0821945E+06   1.1730632E+06   1.0843939E+06   8.8693788E+05   9.7056669E+05   8.8983819E+05
    5.2300   1.0822734E+06   1.1729365E+06   1.0845505E+06   8.8703025E+05   9.7040406E+05   8.9001106E+05
    5.2350   1.0823528E+06   1.1728111E+06   1.0847046E+06   8.8712169E+05   9.7024281E+05   8.9018262E+05
    5.2400   1.0824325E+06   1.1726869E+06   1.0848564E+06   8.8721212E+05   9.7008300E+05   8.9035288E+05
    5.2450   1.0825128E+06   1.1725640E+06   1.0850055E+06   8.8730162E+05   9.6992462E+05   8.9052181E+05
    5.2500   1.0825935E+06   1.1724424E+06   1.0851521E+06   8.8739006E+05   9.6976781E+05   8.9068944E+05
    5.2550   1.0826748E+06   1.1723220E+06   1.0852962E+06   8.8747744E+05   9.6961244E+05   8.9085569E+05
    5.2600   1.0827564E+06   1.1722031E+06   1.0854378E+06   8.8756381E+05   9.6945869E+05   8.9102056E+05
    5.2650   1.0828385E+06   1.1720856E+06   1.0855766E+06   8.8764912E+05   9.6930650E+05   8.9118400E+05
    5.2700   1.0829210E+06   1.1719694E+06   1.0857130E+06   8.8773338E+05   9.6915588E+05   8.9134606E+05
    5.2750   1.0830039E+06   1.1718548E+06   1.0858468E+06   8.8781662E+05   9.6900694E+05   8.9150662E+05
    5.2800   1.0830871E+06   1.1717415E+06   1.0859779E+06   8.8789875E+05   9.6885962E+05   8.9166569E+05
    5.2850   1.0831708E+06   1.1716296E+06   1.0861062E+06   8.8797981E+05   9.6871400E+05   8.9182325E+05
    5.2900   1.0832548E+06   1.1715194E+06   1.0862321E+06   8.8805988E+05   9.6857006E+05   8.9197925E+05
    5.2950   1.0833390E+06   1.1714106E+06   1.0863552E+06   8.8813888E+05   9.6842781E+05   8.9213369E+05
    5.3000   1.0834235E+06   1.1713034E+06   1.0864758E+06   8.8821681E+05   9.6828738E+05   8.9228650E+05
    5.3050   1.0835082E+06   1.1711976E+06   1.0865936E+06   8.8829375E+05   9.6814862E+05   8.9243769E+05
    5.3100   1.0835932E+06   1.1710936E+06   1.0867089E+06   8.8836969E+05   9.6801169E+05   8.9258719E+05
    5.3150   1.0836784E+06   1.1709911E+06   1.0868214E+06   8.8844462E+05   9.6787656E+05   8.9273494E+05
    5.3200   1.0837636E+06   1.1708902E+06   1.0869312E+06   8.8851856E+05   9.6774325E+05   8.9288094E+05
    5.3250   1.0838491E+06   1.1707911E+06   1.0870385E+06   8.8859156E+05   9.6761181E+05   8.9302512E+05
    5.3300   1.0839345E+06   1.1706938E+06   1.0871430E+06   8.8866356E+05   9.6748219E+05   8.9316744E+05
    5.3350   1.0840199E+06   1.1705980E+06   1.0872449E+06   8.8873469E+05   9.6735444E+05   8.9330788E+05
    5.3400   1.0841054E+06   1.1705041E+06   1.0873442E+06   8.8880494E+05   9.6722862E+05   8.9344631E+05
    5.3450   1.0841906E+06   1.1704120E+06   1.0874409E+06   8.8887431E+05   9.6710469E+05   8.9358281E+05
    5.3500   1.0842758E+06   1.1703216E+06   1.0875348E+06   8.8894281E+05   9.6698269E+05   8.9371731E+05
    5.3550   1.0843608E+06   1.1702332E+06   1.0876261E+06   8.8901050E+05   9.6686269E+05   8.9384962E+05
    5.3600   1.0844454E+06   1.1701468E+06   1.0877149E+06   8.8907731E+05   9.6674469E+05   8.9397988E+05
    5.3650   1.0845298E+06   1.1700622E+06   1.0878010E+06   8.8914344E+05   9.6662869E+05   8.9410788E+05
    5.3700   1.0846138E+06   1.1699798E+06   1.0878846E+06   8.8920875E+05   9.6651475E+05   8.9423362E+05
