0,0,0,0,0,0,0,0
0,0,0.039454798331016,0.0368962439591912,0.0274831723554733,0.0241970227226035,0.0236047750644868,0.0374069670904996
0,0,0.0789095966620298,0.0737824696272519,0.054956329700237,0.0480120220086166,0.0468453417958405,0.0748239713829756
0,0,0.118364394993046,0.1106586729055,0.082419466526918,0.0714324939790211,0.0697101584675272,0.112251008855356
0,0,0.157819193324062,0.147524849695245,0.109872577328138,0.0944459347547948,0.092187683353009,0.149688075485564
0,0,0.197273991655076,0.1843809958978,0.137315656596521,0.117039840456916,0.114266374725748,0.18713516725152
0,0,0.236728789986092,0.221227107414481,0.164748698824691,0.139201707206365,0.13593469085921,0.224592280131153
0,0,0.276183588317108,0.2580631801466,0.192171698505273,0.160919031124122,0.157181090026858,0.262059410102385
0,0,0.315638386648121,0.294889209995468,0.219584650130887,0.182179308331163,0.177994030502154,0.299536553143139
0,0,0.355093184979138,0.331705192862402,0.246987548194161,0.20297003494847,0.198361970558563,0.337023705231343
0,0,0.394548744396612,0.368511832618918,0.27438068568549,0.223278740922294,0.218273404445419,0.374521587700248
0,0,0.437651898647352,0.40870144905878,0.303194347461158,0.243263581096152,0.237897093701523,0.415505823205166
0,0,0.486250139529064,0.453992607114337,0.334153131965436,0.263036128328106,0.257347564424243,0.461737177848384
0,0,0.537969589617168,0.502177114676472,0.366326022074125,0.28252846072019,0.276547295045951,0.510953233970945
0,0,0.590436371487084,0.551046779636073,0.398782000663026,0.301672656374437,0.295418763999021,0.560891573913898
0,0,0.64127660771423,0.598393409884021,0.430590050607939,0.320400793392877,0.313884449715824,0.609289780018286
0,0,0.688116420874032,0.642008813311209,0.460819154784669,0.338644949877547,0.331866830628735,0.653885434625163
0,0,0.728581933541909,0.679684797808519,0.488538296069016,0.356337203930477,0.349288385170127,0.692416120075572
0,0,0.760299268293278,0.709213171266837,0.51281645733678,0.373409633653701,0.366071591772372,0.72261941871056
0,0,0.780894547703565,0.728385741577051,0.532722621463766,0.389794317149253,0.382138928867843,0.742232912871177
0,0,0.787999315863738,0.734999768089403,0.547327767173273,0.405423585225665,0.397413138419939,0.748999478201156
0,0,0.787094709309738,0.734693121799911,0.558605743845201,0.420584250001571,0.412188349121693,0.7483095240498
0,0,0.784597852590193,0.733846729691591,0.568924799485871,0.435563591625583,0.426765693792511,0.74640514180608
0,0,0.780686485258467,0.732520842460497,0.578368027903282,0.450347858568348,0.441133919432553,0.743421895536119
0,0,0.775538346867922,0.730775710802685,0.587018522905438,0.464923299300514,0.455281773041981,0.739495349306042
0,0,0.769331176971921,0.728671585414211,0.594959378300341,0.479276162292732,0.469198001620957,0.734761067181974
0,0,0.762242715123828,0.726268716991128,0.602273687895993,0.49339269601565,0.482871352169642,0.729354613230038
0,0,0.754450700877006,0.723627356229494,0.609044545500397,0.507259148939915,0.496290571688197,0.723411551516361
0,0,0.746132873784818,0.720807753825362,0.615355044921556,0.520861769536179,0.509444407176785,0.717067446107064
0,0,0.737466973400627,0.717870160474789,0.621288279967471,0.534186806275089,0.522321605635567,0.710457861068274
0,0,0.728630739277796,0.714874826873829,0.626927344446145,0.547220507627294,0.534910914064704,0.703718360466116
0,0,0.719801910969688,0.711882003718538,0.63235533216558,0.559949122063443,0.547201079464358,0.696984508366712
0,0,0.711158228029668,0.708951941704972,0.637655336933778,0.572358898054184,0.559180848834691,0.690391868836187
0,0,0.702877430011097,0.706144891529185,0.642910452558742,0.584436084070167,0.570838969175863,0.684076005940667
0,0,0.695137256467339,0.703521103887233,0.648203772848475,0.596166928582041,0.582164187488037,0.678172483746275
0,0,0.688115446951757,0.701140829475172,0.653618391610979,0.607537680060453,0.593145250771375,0.672816866319137
0,0,0.681989741017715,0.699064318989056,0.659237402654255,0.618534586976053,0.603770906026036,0.668144717725376
0,0,0.676937878218574,0.69735182312494,0.665143899786307,0.629143897799491,0.614029900252185,0.664291602031116
0,0,0.6731375981077,0.696063592578881,0.671420976815137,0.639351861001414,0.623910980449981,0.661393083302483
0,0,0.670766640238454,0.695259878046934,0.678151727548746,0.649144725052471,0.633402893619586,0.659584725605601
0,0,0.670005470019933,0.695005649950785,0.685419242660049,0.658508975018931,0.642494640651764,0.659005326421791
0,0,0.671864712451833,0.696926501899563,0.693262114612144,0.667515673327419,0.651263813360635,0.660815843441873
0,0,0.676654431058604,0.701876747017335,0.701563660765792,0.676219961365149,0.659763144002002,0.66548037051854
0,0,0.683782461125158,0.709247173754814,0.710173377303579,0.68460869462705,0.667970350896218,0.672422736076127
0,0,0.692656637936407,0.718428570562715,0.718940760408087,0.692668728608053,0.675863152363633,0.68106676853897
0,0,0.70268479677726,0.728811725891748,0.7277153062619,0.700386918803084,0.683419266724597,0.690836296331403
0,0,0.713274772932632,0.739787428192628,0.736346511047603,0.707750120707075,0.690616412299462,0.701155147877764
0,0,0.723834401687433,0.750746465916068,0.744683870947779,0.714745189814952,0.697432307408578,0.711447151602387
0,0,0.733771518326574,0.761079627512779,0.752576882145013,0.721358981621646,0.703844670372296,0.721136135929608
0,0,0.742493958134967,0.770177701433476,0.759875040821888,0.727578351622085,0.709831219510968,0.729645929283763
0,0,0.749415047662924,0.777437151427558,0.766429875178972,0.733391059939192,0.715370669050858,0.736405731326271
0,0,0.75533321917695,0.783684204548459,0.772584366054345,0.73898787557615,0.720668339939786,0.742198235057016
0,0,0.761112592467229,0.789806827193186,0.778632186563189,0.744482562639099,0.725855643058313,0.747865721595023
0,0,0.766710593950516,0.795754571116965,0.784515517062615,0.74982045819815,0.730880925498499,0.753362585195561
