5.51748705646733e-05,5.54968244251472e-05,0.307548584320063,0.307732607002356
5.89294923451346,4.88890894840052,6.15218274104769,6.1408547702075
14.6034466727182,0.00550022331263322,14.0585191094133,6.6565371761757
14.3563521447094,0.00541208114613912,13.7699935524306,6.51304062879098
14.3991987216138,0.00542306840249267,13.7760439620756,6.51571876324217
2.0349164298,2.14824974514867,3.1100915005223,3.1120853858501
2.11949929005051,2.11949929065298,2.20492645280387,2.1856976654365
4.20279767417457,2.64544462605066,4.22567209483905,6.8499880789092
4.26456532328964,2.69824199490164,4.25779260394836,6.96985810102767
5.67605569691345,3.57296409683868,5.69971046625099,9.17158829600834
